TITLE,CUISINES,TIME,CITY,LOCALITY,RATING,VOTES,COST
75,1473,1084,96,217,3.6,164,535.25
75,270,242,9,236,3.8,37,535.25
82,1499,1005,108,35,3.7,174,535.25
23,1173,715,103,328,4.0,150,535.25
7,1237,124,96,73,4.5,5943,535.25
75,1522,1114,41,456,3.4,31,535.25
23,975,256,96,807,3.7,323,535.25
16,313,49,9,458,4.1,212,535.25
75,958,417,9,345,4.0,71,535.25
23,1207,52,18,333,3.6,140,535.25
0,151,242,9,236,3.8,18,872.0
75,1609,793,15,75,3.5,19,535.25
25,478,490,103,790,4.1,919,535.25
23,1008,242,18,794,3.6,84,535.25
46,1421,588,18,196,4.0,621,535.25
23,42,171,9,609,3.8,594,535.25
23,45,177,55,379,3.8,349,535.25
75,1009,242,78,377,3.2,17,535.25
23,1305,1007,96,785,4.0,204,535.25
75,1212,1016,78,131,3.0,8,535.25
75,1009,1182,78,296,0.0,0,474.5
75,1060,242,55,246,3.7,207,535.25
23,1644,790,18,558,3.6,64,535.25
23,1628,1023,96,97,3.5,564,535.25
75,1522,503,108,571,3.7,76,535.25
75,779,242,18,583,0.0,0,474.5
23,1649,1182,78,296,0.0,0,474.5
25,943,480,55,191,4.3,217,535.25
23,1212,256,108,271,4.6,134,535.25
58,849,242,55,197,3.7,51,535.25
66,138,68,50,149,3.3,14,535.25
66,825,684,9,485,3.1,99,535.25
15,361,247,55,282,4.3,149,535.25
75,1212,364,108,271,3.8,86,535.25
15,341,61,9,343,4.4,1242,535.25
23,1229,931,55,379,3.7,1186,535.25
75,1560,262,136,108,3.8,410,535.25
75,1173,242,78,297,3.4,22,535.25
75,977,103,108,598,4.0,81,535.25
16,313,88,108,569,4.1,236,535.25
23,130,357,9,346,4.1,619,535.25
5,153,49,18,589,3.6,90,535.25
66,597,995,112,531,3.8,753,535.25
75,173,201,110,694,0.0,0,474.5
75,1288,132,18,794,3.8,168,535.25
75,1227,480,55,355,3.1,61,535.25
15,439,1138,55,197,4.0,138,535.25
75,1394,568,50,659,3.9,567,535.25
23,1314,1089,96,383,3.7,235,535.25
6,849,242,78,296,0.0,0,474.5
25,1,515,108,728,4.5,370,454.75
23,1311,1089,96,396,3.6,70,535.25
75,807,242,78,562,4.1,250,535.25
68,501,745,38,163,3.6,127,535.25
23,1597,826,78,193,3.7,20,535.25
7,1173,549,96,45,4.4,208,535.25
75,955,242,108,274,3.4,16,535.25
75,1212,410,55,246,3.0,1038,535.25
15,365,201,121,535,3.8,46,535.25
23,1159,684,96,45,3.6,46,535.25
5,155,63,18,36,2.9,16,535.25
75,1227,730,123,768,3.8,560,535.25
75,1688,67,55,21,4.0,220,535.25
75,1008,887,78,181,0.0,0,474.5
39,716,256,94,577,4.6,100,535.25
23,522,492,96,396,3.4,44,535.25
10,993,242,78,562,0.0,0,474.5
75,1144,348,96,212,3.5,22,535.25
40,726,49,18,735,3.8,106,535.25
82,1317,1069,108,559,3.9,177,535.25
39,740,305,18,135,2.8,47,535.25
23,1597,577,23,50,4.2,726,535.25
75,636,879,135,753,4.2,198,535.25
75,465,357,55,85,3.8,517,535.25
23,1273,463,9,458,4.0,170,535.25
75,1703,755,18,615,3.9,96,535.25
75,1699,242,55,39,3.6,94,535.25
10,999,831,15,306,3.9,42,535.25
23,212,637,9,275,4.5,4569,535.25
7,124,594,96,151,4.0,2461,535.25
23,1649,270,18,794,3.5,358,535.25
15,302,208,18,26,3.9,291,535.25
23,1152,490,96,192,4.0,146,535.25
39,1000,52,9,346,4.3,42,535.25
23,1579,63,78,174,0.0,0,474.5
23,1227,560,103,790,4.2,795,535.25
75,1114,219,96,140,0.0,0,474.5
66,1212,854,110,693,0.0,0,474.5
17,334,254,55,282,4.5,2039,535.25
66,131,121,112,531,4.5,224,535.25
75,1597,785,18,583,2.6,44,535.25
75,1145,29,108,595,3.7,171,535.25
7,696,486,135,753,3.9,161,535.25
23,1212,636,55,404,3.7,36,535.25
75,846,695,96,313,3.9,352,535.25
23,1212,70,78,47,3.3,18,535.25
23,1156,563,55,77,4.2,1981,535.25
15,328,480,9,820,3.7,65,535.25
23,9,1020,96,396,4.0,765,535.25
75,1501,49,9,275,4.3,642,535.25
75,208,49,18,380,2.9,22,535.25
23,1604,863,18,589,3.7,21,535.25
75,1173,24,18,591,3.7,41,535.25
23,849,1005,78,812,0.0,0,474.5
0,138,1074,78,300,0.0,0,524.25
23,1149,195,9,459,4.2,573,535.25
75,449,219,96,162,2.5,93,535.25
46,449,397,18,712,4.0,100,535.25
25,1173,560,55,336,4.2,880,535.25
23,687,545,96,139,4.0,1917,535.25
75,906,208,18,452,2.9,40,535.25
0,157,1108,18,56,3.6,33,872.0
64,1135,262,9,619,4.3,528,535.25
23,1173,553,9,182,4.2,811,535.25
75,284,784,55,379,4.0,136,535.25
15,389,221,108,222,4.3,2917,535.25
75,1402,456,9,304,3.9,95,535.25
75,1145,356,108,354,3.7,119,535.25
23,1385,563,18,330,4.3,428,535.25
23,1311,874,55,379,3.5,142,535.25
23,1146,1054,55,77,4.0,56,535.25
75,477,1089,108,266,3.9,578,535.25
0,138,49,18,764,3.4,11,872.0
23,1314,68,96,375,3.7,296,535.25
44,154,242,18,135,4.0,257,535.25
23,255,262,55,84,4.4,9976,535.25
63,170,464,9,182,4.1,255,535.25
75,1212,262,50,149,3.5,34,535.25
75,290,242,55,246,4.0,1910,535.25
15,381,826,18,51,3.9,32,535.25
23,239,63,55,463,4.0,1032,535.25
23,483,639,96,74,3.9,445,535.25
75,1014,63,9,182,3.4,10,535.25
75,470,115,9,645,0.0,0,474.5
7,860,505,9,400,4.1,672,535.25
0,138,920,18,589,2.7,24,872.0
22,898,1016,96,109,3.9,747,535.25
75,546,931,132,394,4.0,120,535.25
15,348,480,9,774,4.3,592,535.25
5,151,1182,78,300,0.0,0,474.5
39,740,256,55,282,4.4,117,535.25
75,1071,666,135,753,3.9,69,535.25
23,551,854,18,750,3.8,90,535.25
23,1212,256,55,21,3.6,160,535.25
75,484,246,55,355,3.9,351,535.25
66,1681,1092,108,434,3.9,313,535.25
23,1173,1023,96,121,3.8,199,535.25
75,777,695,108,371,0.0,0,474.5
75,560,662,55,325,4.2,89,535.25
23,1047,448,78,755,3.0,4,535.25
23,1526,115,108,628,4.0,1303,535.25
75,1047,208,78,508,3.4,9,535.25
23,975,480,108,787,4.3,2292,535.25
75,771,480,18,735,3.3,22,535.25
15,318,931,55,282,4.3,642,535.25
7,1173,1177,78,821,0.0,0,474.5
39,185,262,55,336,3.6,88,535.25
23,1047,242,78,566,0.0,0,474.5
75,830,930,96,419,3.6,1109,535.25
23,449,597,55,197,3.5,202,535.25
15,384,1089,33,555,4.1,662,535.25
23,1459,862,78,300,0.0,0,474.5
75,175,448,9,182,4.1,165,535.25
6,1311,242,18,426,2.5,28,535.25
23,949,121,96,443,4.0,477,535.25
75,1425,319,55,379,3.7,656,535.25
23,272,273,78,418,3.8,27,535.25
23,1440,242,110,678,4.2,1587,535.25
13,188,256,18,583,3.6,37,535.25
39,740,420,112,531,3.8,139,535.25
75,1681,1064,9,400,4.2,63,535.25
25,499,503,96,785,0.0,0,474.5
23,1047,96,78,821,0.0,0,474.5
23,253,143,55,355,4.0,665,535.25
23,1513,270,50,717,4.7,140,535.25
75,1644,920,18,591,3.4,89,535.25
75,1173,1016,108,598,3.7,23,535.25
23,1364,103,9,71,3.5,135,535.25
25,1416,568,9,370,4.2,347,535.25
25,1331,503,96,313,4.4,2905,535.25
75,1540,205,55,355,3.7,96,535.25
75,514,242,108,241,3.9,151,535.25
75,890,983,108,374,4.1,508,535.25
23,208,447,9,304,4.0,249,535.25
23,449,271,96,804,3.8,134,535.25
23,1671,931,9,265,4.0,970,535.25
6,1416,1181,55,348,3.6,92,535.25
46,96,793,55,249,4.5,1047,535.25
66,208,291,18,712,3.8,227,535.25
75,1416,181,9,340,3.9,130,535.25
75,1285,675,55,197,3.6,406,535.25
23,538,121,96,72,3.5,198,535.25
75,844,837,18,330,3.8,150,535.25
75,1212,316,18,426,3.6,130,535.25
10,185,115,55,526,3.5,25,535.25
15,326,684,78,296,4.0,527,535.25
75,1597,914,55,432,2.8,100,535.25
23,95,603,9,820,4.3,250,535.25
23,630,873,18,262,3.5,39,535.25
23,1173,542,9,820,4.4,2097,535.25
23,1220,560,9,138,4.2,4761,535.25
66,1681,980,9,259,4.1,66,535.25
75,811,1057,96,808,4.2,449,535.25
10,185,11,55,361,3.9,74,535.25
15,365,1182,78,193,3.9,70,535.25
23,127,559,9,257,0.0,0,474.5
13,997,48,9,340,4.1,58,535.25
75,1470,826,55,197,3.7,71,535.25
75,1309,1019,96,91,4.0,858,535.25
23,1212,256,18,735,3.5,36,535.25
23,1227,539,18,50,4.2,605,535.25
75,522,503,55,355,3.9,78,535.25
76,998,1084,55,467,3.7,260,535.25
23,992,968,55,77,4.0,195,535.25
23,1294,405,9,10,4.6,595,535.25
75,771,480,96,430,3.7,52,535.25
23,208,186,78,567,2.7,91,535.25
75,1173,82,108,331,3.7,181,535.25
75,771,584,4,551,3.9,107,535.25
0,145,1113,55,372,3.6,34,872.0
25,1135,464,108,141,4.2,625,535.25
64,97,503,41,662,4.3,1142,535.25
0,145,1090,9,604,4.2,46,872.0
75,1256,645,9,70,3.5,11,535.25
45,1173,952,108,803,3.4,2267,535.25
66,1212,1051,9,236,3.7,460,535.25
75,1416,242,110,228,3.7,144,535.25
75,293,1056,55,355,3.4,135,535.25
75,1416,103,108,612,3.7,53,535.25
75,846,707,18,769,4.0,62,535.25
75,771,1182,78,759,0.0,0,474.5
75,229,1057,9,409,3.3,89,535.25
75,778,986,136,406,4.3,1106,535.25
46,1103,503,108,223,4.2,566,535.25
39,146,1084,108,222,4.2,350,535.25
42,739,1089,9,377,4.0,1486,535.25
66,793,662,108,494,3.4,16,535.25
23,1212,855,108,390,0.0,0,474.5
75,795,621,96,45,3.7,36,535.25
75,772,429,50,561,4.3,156,535.25
23,1085,159,96,72,3.8,985,535.25
23,1221,305,18,583,3.8,158,535.25
75,1372,242,18,761,3.5,18,535.25
83,1118,1107,18,634,3.6,34,535.25
23,1511,1074,108,253,4.4,1407,535.25
23,1629,931,9,409,2.7,604,535.25
75,1518,665,108,632,3.9,253,535.25
6,474,673,136,318,4.0,480,535.25
23,237,448,18,470,3.8,187,535.25
23,1654,171,18,532,4.3,205,535.25
56,1597,1045,55,379,3.2,45,535.25
66,1681,49,78,296,3.3,7,535.25
7,602,515,9,257,4.3,245,535.25
10,207,242,123,636,3.9,142,535.25
23,274,134,18,564,3.8,608,535.25
23,1645,103,9,83,3.4,8,535.25
25,386,219,103,790,4.2,72,535.25
23,1626,1133,9,609,3.9,79,535.25
23,1680,115,9,377,4.3,2057,535.25
75,845,984,18,758,2.9,48,535.25
75,219,776,18,334,3.6,109,535.25
23,1036,804,78,377,3.9,61,535.25
23,1417,133,9,520,4.3,265,535.25
23,1555,449,108,205,4.3,464,535.25
75,1450,272,96,64,3.9,484,535.25
0,138,201,55,404,3.0,24,872.0
66,837,480,9,633,3.7,29,535.25
75,1618,160,55,526,2.5,265,535.25
23,490,1057,96,217,3.7,329,535.25
75,1712,946,9,409,0.0,0,474.5
23,1312,946,55,709,3.7,272,535.25
75,1173,1033,9,774,3.9,118,535.25
66,264,621,96,45,4.0,62,535.25
75,1066,672,55,118,3.6,48,535.25
23,1180,242,78,175,0.0,0,474.5
75,1722,654,9,533,4.1,346,535.25
75,1597,1171,18,57,4.3,224,535.25
39,915,672,55,77,3.9,41,535.25
23,548,1089,96,443,3.7,157,535.25
23,1426,592,96,161,3.6,212,535.25
15,419,92,9,400,4.2,511,535.25
39,740,121,55,39,3.5,53,535.25
75,1597,480,55,404,3.5,100,535.25
75,1424,198,110,690,4.4,358,535.25
23,1618,637,18,452,3.3,28,535.25
15,302,256,55,77,4.2,697,535.25
16,313,63,110,677,3.5,24,535.25
23,564,640,96,430,4.0,721,535.25
58,2,718,108,420,4.3,257,535.25
74,572,515,50,146,4.3,4814,535.25
75,1530,666,37,439,3.3,83,535.25
66,1003,436,18,132,3.5,148,535.25
23,50,676,123,19,3.7,114,535.25
15,302,914,78,821,3.4,6,535.25
75,1256,242,9,820,0.0,0,474.5
66,514,92,108,613,3.6,133,535.25
75,50,676,55,450,4.0,267,535.25
0,138,1113,55,372,4.0,84,872.0
66,1173,464,108,367,4.0,780,535.25
75,1681,965,96,97,3.8,82,535.25
75,1597,862,55,336,2.5,93,535.25
68,652,474,9,70,4.0,915,535.25
23,1008,914,78,292,0.0,0,474.5
75,1500,242,18,26,3.7,131,535.25
75,1596,354,18,470,2.8,17,535.25
57,1520,124,9,344,4.2,146,535.25
23,1216,666,55,335,3.8,152,535.25
15,358,262,96,209,4.1,838,535.25
75,1084,1094,96,137,3.5,43,535.25
15,375,42,35,522,4.1,165,535.25
46,536,791,50,732,4.0,275,535.25
25,1254,917,9,344,4.5,3231,535.25
75,1212,357,55,428,3.4,30,535.25
75,1609,793,18,700,4.0,44,535.25
23,253,242,50,717,3.9,1303,535.25
66,1212,90,9,67,3.1,226,535.25
39,730,645,50,684,3.8,53,535.25
15,407,1037,78,193,3.1,6,535.25
23,50,503,150,751,3.3,12,535.25
23,1008,1182,65,360,3.6,269,535.25
15,302,1182,78,193,0.0,0,474.5
75,634,515,78,300,3.7,389,535.25
39,920,15,18,794,3.9,63,535.25
46,1165,598,108,81,3.9,446,535.25
75,1597,811,55,795,3.7,86,535.25
23,1532,357,55,77,4.5,2110,535.25
75,1212,219,9,67,3.5,27,535.25
75,1311,503,18,736,3.3,120,535.25
23,1617,1021,78,175,0.0,0,474.5
75,1209,219,18,700,4.1,197,535.25
75,449,666,108,560,3.5,24,535.25
23,1311,931,18,333,3.6,70,535.25
23,1318,317,136,108,3.9,611,535.25
47,933,560,55,77,4.6,320,535.25
46,933,802,96,109,4.2,239,535.25
66,716,63,96,284,4.1,45,535.25
23,457,563,9,400,4.1,449,535.25
75,77,480,18,599,3.0,50,535.25
44,148,1016,55,427,3.6,101,535.25
75,840,1016,74,184,3.4,152,535.25
71,1460,503,108,787,4.2,4285,535.25
43,920,1084,55,249,3.6,105,535.25
75,1649,242,18,262,2.4,69,535.25
23,1514,914,78,410,3.2,4,535.25
23,1212,242,18,794,2.6,872,535.25
75,1167,843,96,74,3.6,48,535.25
46,1416,369,9,620,4.3,367,535.25
75,1194,46,9,616,3.8,153,535.25
25,1508,384,96,593,4.1,4305,535.25
15,313,5,108,271,3.8,66,535.25
66,883,1074,96,413,4.0,77,535.25
15,302,242,78,296,3.5,35,535.25
23,1459,896,55,197,2.9,150,535.25
75,782,496,18,817,3.4,32,535.25
23,1580,299,103,328,3.5,37,535.25
66,1416,663,108,598,3.7,174,535.25
15,374,1016,9,257,4.0,88,535.25
75,208,52,34,441,3.4,112,535.25
75,1288,480,122,65,3.6,556,535.25
69,600,1173,55,282,4.6,186,535.25
75,1173,242,55,111,3.5,244,535.25
39,716,77,96,327,4.2,280,535.25
75,1425,242,96,210,0.0,0,474.5
23,1212,165,55,39,3.5,144,535.25
1,139,326,108,363,3.9,84,672.0
39,729,242,18,735,3.7,41,535.25
15,382,1074,108,273,3.9,479,535.25
23,549,68,4,12,3.7,253,535.25
23,1311,242,108,315,4.0,334,535.25
75,229,563,18,750,3.7,251,535.25
23,35,357,55,249,4.0,86,535.25
23,598,931,9,620,4.1,121,535.25
15,587,221,96,442,3.9,178,535.25
44,926,503,64,165,3.3,23,535.25
22,292,86,78,296,3.1,4,535.25
23,1379,256,55,117,4.0,50,535.25
10,185,219,78,296,0.0,0,474.5
23,1459,767,55,397,3.5,471,535.25
75,229,580,18,464,3.2,26,535.25
75,272,342,9,800,3.9,1182,535.25
15,368,63,96,42,4.0,164,535.25
23,1212,219,55,197,2.8,737,535.25
10,994,49,78,47,0.0,0,474.5
23,125,968,18,470,3.3,58,535.25
23,1435,280,96,218,3.8,464,535.25
75,1681,49,108,519,3.6,54,535.25
46,1511,300,96,109,4.7,157,535.25
66,1646,270,55,197,3.0,170,535.25
75,253,242,55,428,3.7,73,535.25
56,996,666,18,470,3.9,52,535.25
23,90,260,9,236,4.0,692,535.25
85,1133,1074,108,213,4.0,368,535.25
75,1425,270,103,641,0.0,0,474.5
75,518,1090,49,202,4.1,354,535.25
46,1714,893,55,85,4.4,230,535.25
75,1194,448,55,336,3.9,104,535.25
23,1609,898,18,602,3.6,22,535.25
75,288,671,9,377,4.4,241,535.25
25,982,503,108,515,4.1,393,535.25
57,860,256,18,758,3.7,161,535.25
23,78,515,9,194,4.4,2998,535.25
23,451,503,123,33,3.4,65,535.25
5,151,1084,96,396,3.9,451,535.25
23,219,622,18,196,3.2,31,535.25
75,1597,920,18,532,3.2,52,535.25
75,1173,242,55,572,3.7,47,535.25
6,868,124,9,265,3.9,1870,535.25
10,195,248,9,645,3.8,37,535.25
75,816,869,78,181,3.5,34,535.25
75,1156,242,96,785,3.9,224,535.25
23,1264,256,108,158,4.5,622,535.25
75,842,503,96,594,3.6,49,535.25
81,1416,965,108,30,3.9,651,535.25
23,173,563,55,85,4.5,838,535.25
23,1309,364,96,785,3.7,887,535.25
75,993,1040,78,813,3.6,19,535.25
75,831,262,9,346,3.8,61,535.25
15,430,688,108,637,4.5,281,535.25
75,1522,242,18,465,3.1,48,535.25
23,1467,793,9,409,3.0,144,535.25
0,145,1089,50,150,4.4,534,872.0
10,185,832,18,736,3.9,93,535.25
23,1228,448,18,135,3.6,507,535.25
7,473,124,9,257,4.2,2516,535.25
23,1318,920,9,235,4.0,57,535.25
23,1288,242,18,50,3.5,69,535.25
39,190,662,78,300,0.0,0,474.5
23,566,510,96,375,0.0,0,474.5
75,1197,242,9,458,3.8,14,535.25
46,1476,242,18,452,3.7,82,535.25
75,515,228,9,344,4.0,39,535.25
25,1311,242,9,309,4.0,189,535.25
39,727,5,18,622,4.4,668,535.25
39,727,1084,108,518,4.0,71,535.25
75,1011,1016,9,820,3.4,68,535.25
23,1249,140,136,469,4.4,660,535.25
23,1506,256,108,223,4.3,322,535.25
62,1597,912,18,452,4.4,790,535.25
15,426,242,78,296,0.0,0,474.5
75,57,256,18,815,3.3,98,535.25
23,1631,192,96,807,3.7,219,535.25
23,1314,1089,96,313,3.7,297,535.25
15,336,690,123,636,3.7,204,535.25
23,1431,480,46,258,3.8,854,535.25
75,1212,242,108,466,3.8,511,535.25
75,1253,1054,96,217,0.0,0,474.5
23,1626,219,78,410,2.9,9,535.25
75,449,723,55,197,4.1,38,535.25
66,974,931,9,257,3.4,8,535.25
75,1597,131,18,88,3.6,19,535.25
39,920,503,55,355,3.4,103,535.25
23,1212,490,96,151,3.6,382,535.25
21,302,12,55,77,3.4,48,535.25
75,71,242,78,181,3.0,6,535.25
75,1459,242,78,755,0.0,0,474.5
7,1563,464,55,282,4.0,181,535.25
75,449,242,55,722,2.7,156,535.25
75,527,464,18,380,2.7,47,535.25
15,370,484,4,799,3.8,722,535.25
82,1697,49,9,236,3.9,337,535.25
75,771,242,18,464,3.5,19,535.25
25,1244,117,39,654,4.0,639,535.25
57,752,515,108,27,4.8,181,535.25
5,151,1182,78,813,0.0,0,474.5
23,1614,242,18,122,3.4,23,535.25
23,561,923,96,472,3.9,251,535.25
75,128,503,110,680,4.2,491,535.25
7,440,854,108,27,4.1,322,535.25
39,740,250,96,805,3.8,43,535.25
23,1290,580,50,732,4.2,1419,535.25
75,779,242,96,312,4.1,265,535.25
15,398,1163,8,563,4.2,10192,535.25
39,716,334,138,2,3.8,90,535.25
75,454,242,78,290,0.0,0,474.5
75,1245,68,146,766,3.6,15,535.25
75,1597,814,55,160,2.4,64,535.25
44,923,68,55,246,3.9,319,535.25
75,1698,872,9,409,4.1,696,535.25
23,1164,480,55,249,3.9,108,535.25
26,357,684,78,512,3.4,23,535.25
23,1459,999,55,349,3.5,98,535.25
75,1173,991,110,477,0.0,0,474.5
23,1212,117,9,275,3.6,12,535.25
15,425,503,9,265,3.7,20,535.25
75,1212,92,18,132,3.7,68,535.25
23,1212,905,55,39,3.5,54,535.25
66,1420,140,112,531,4.8,128,535.25
25,1190,362,108,227,4.4,1181,535.25
75,1023,869,9,67,3.6,22,535.25
57,1263,262,108,515,3.9,157,535.25
23,1529,456,9,70,4.2,2164,535.25
75,208,115,123,98,4.0,166,535.25
15,309,63,9,257,4.3,400,535.25
75,1527,246,96,192,4.4,2235,535.25
15,646,242,50,544,4.3,183,535.25
53,965,961,96,313,0.0,0,474.5
23,1212,603,18,583,3.9,314,535.25
75,1212,136,18,764,3.1,89,535.25
75,793,657,108,272,3.6,23,535.25
59,450,464,96,806,3.9,97,535.25
23,1230,565,9,409,3.9,571,535.25
23,1212,503,9,453,3.8,105,535.25
23,1191,124,96,217,4.2,108,535.25
23,953,571,96,327,4.0,462,535.25
15,635,503,96,412,4.1,221,535.25
75,771,1031,96,45,3.9,349,535.25
66,1707,242,50,715,4.3,364,535.25
75,787,507,96,97,4.3,543,535.25
75,1487,869,11,825,4.0,67,535.25
75,1173,242,41,456,3.9,705,535.25
75,1222,172,9,340,4.0,272,535.25
23,524,448,18,382,3.7,78,535.25
85,1538,456,18,735,3.8,370,535.25
66,1528,324,18,26,3.9,556,535.25
23,1014,979,78,193,3.0,6,535.25
75,1197,96,18,615,3.0,26,535.25
75,60,456,139,710,2.6,87,535.25
75,1276,1016,108,271,4.0,495,535.25
56,716,242,9,80,0.0,0,474.5
23,259,480,55,427,3.4,113,535.25
23,1724,464,108,242,4.4,1534,535.25
75,546,920,9,83,3.7,68,535.25
75,831,197,18,615,3.3,43,535.25
23,1089,480,55,348,4.1,166,535.25
23,1613,684,18,216,4.0,110,535.25
33,1263,1147,96,793,3.6,186,535.25
23,1079,411,135,753,4.1,429,535.25
46,699,942,18,750,4.1,467,535.25
75,1416,823,9,409,0.0,0,474.5
23,80,121,18,591,3.7,315,535.25
15,434,202,18,88,4.2,614,535.25
57,935,216,9,400,4.0,780,535.25
39,915,49,55,249,4.1,134,535.25
39,920,503,96,64,3.5,18,535.25
39,741,242,18,532,4.0,406,535.25
15,339,242,110,663,3.9,64,535.25
57,472,416,108,305,4.2,271,535.25
46,1267,795,96,593,4.2,137,535.25
75,929,862,58,324,3.3,16,535.25
75,822,242,18,794,2.7,42,535.25
66,987,480,96,74,3.9,275,535.25
25,849,772,79,142,3.2,8,535.25
5,151,980,18,739,3.5,14,535.25
23,519,548,55,372,4.0,196,535.25
39,920,503,18,34,4.1,74,535.25
15,302,5,18,452,4.4,666,535.25
23,1212,256,96,474,3.7,352,535.25
75,1212,121,55,368,2.8,115,535.25
75,449,656,103,665,0.0,0,474.5
75,1522,242,103,775,0.0,0,474.5
75,1661,931,18,761,3.9,155,535.25
25,608,242,78,562,0.0,0,474.5
23,1212,563,18,29,3.1,233,535.25
23,573,242,50,150,4.2,514,535.25
66,1363,242,110,667,0.0,0,474.5
71,1109,982,9,774,0.0,0,474.5
23,1459,984,78,193,3.3,11,535.25
23,1173,798,9,619,3.9,107,535.25
66,1644,580,18,794,3.2,217,535.25
23,1267,256,18,592,3.1,551,535.25
75,77,242,18,177,3.7,104,535.25
75,1500,219,96,109,4.3,311,535.25
23,1347,658,135,302,3.9,403,535.25
23,1485,920,55,368,3.9,312,535.25
58,871,510,96,73,4.1,1496,535.25
75,1649,1084,9,80,4.0,426,535.25
75,1173,634,9,268,4.0,83,535.25
75,1212,219,55,38,4.1,786,535.25
75,1314,103,108,158,3.7,414,535.25
83,1133,1074,108,819,3.6,72,535.25
33,852,1179,108,27,2.7,44,535.25
23,1340,189,108,141,3.7,958,535.25
15,344,984,9,342,4.2,2737,535.25
75,1091,535,9,604,3.4,5,535.25
75,846,343,96,97,3.8,36,535.25
23,1570,219,96,74,3.9,518,535.25
23,252,605,103,517,0.0,0,474.5
25,1215,115,123,19,2.9,157,535.25
46,1714,374,96,144,4.3,615,535.25
75,1601,931,55,336,2.5,117,535.25
23,235,826,55,118,3.7,108,535.25
45,1173,480,41,675,3.8,352,535.25
39,915,357,18,26,3.9,54,535.25
85,1134,832,108,299,3.7,155,535.25
23,879,637,96,153,3.9,215,535.25
4,145,1077,55,404,3.8,90,535.25
44,729,113,18,36,3.0,38,535.25
75,1597,1081,18,794,4.4,748,535.25
23,1182,274,78,567,0.0,0,474.5
75,1235,976,18,314,3.1,141,535.25
26,1679,236,9,820,3.9,1649,535.25
23,1284,563,55,249,3.9,1605,535.25
51,449,242,55,379,3.7,92,535.25
23,1597,931,78,297,3.1,7,535.25
63,1269,256,50,717,4.4,652,535.25
66,91,1090,9,604,3.9,42,535.25
75,26,276,55,572,4.3,1087,535.25
51,820,456,55,197,3.9,292,535.25
16,408,330,9,0,4.2,454,515.75
75,1173,52,108,423,3.5,89,535.25
75,1597,957,78,755,0.0,0,474.5
66,1127,63,108,271,4.0,1276,535.25
46,459,603,50,377,4.1,567,535.25
66,1522,503,46,791,0.0,0,474.5
6,853,256,55,404,3.4,64,535.25
75,1597,208,78,562,0.0,0,474.5
23,1597,39,78,175,0.0,0,474.5
75,1649,791,55,197,3.2,210,535.25
23,1467,862,78,300,3.1,9,535.25
66,1365,854,108,377,0.0,0,474.5
75,792,242,18,51,3.8,115,535.25
75,1597,814,55,289,3.6,1046,535.25
66,771,1103,108,273,3.8,720,535.25
75,1368,1089,96,97,3.5,26,535.25
23,1246,503,108,613,4.5,1267,535.25
75,560,480,123,19,3.8,470,535.25
75,1216,666,123,19,3.5,121,535.25
15,373,219,9,260,4.3,1136,535.25
39,727,492,9,236,3.7,19,535.25
75,1008,953,78,759,0.0,0,474.5
15,302,781,54,282,4.6,240,535.25
59,506,490,108,787,4.0,1192,535.25
75,1212,405,108,811,3.8,597,535.25
75,514,515,96,443,4.1,217,535.25
23,1717,101,4,473,4.5,3972,535.25
75,514,616,108,173,4.3,813,535.25
23,1566,124,18,57,4.5,3160,535.25
75,449,603,108,787,3.8,12,535.25
15,336,482,9,347,4.4,106,535.25
46,613,735,18,352,4.2,227,535.25
23,1314,1007,96,312,3.7,445,535.25
75,1236,975,108,234,3.8,669,535.25
23,75,676,55,397,3.5,92,535.25
7,481,503,55,77,4.0,126,535.25
15,302,994,78,193,0.0,0,474.5
23,1353,419,4,551,4.5,1766,535.25
75,208,616,108,621,4.2,22,535.25
39,716,242,78,193,0.0,0,474.5
75,791,208,18,592,3.9,418,535.25
75,197,208,96,43,4.0,266,535.25
75,522,155,18,435,3.3,99,535.25
56,771,685,55,355,3.9,155,535.25
23,977,933,96,139,4.1,5854,535.25
75,206,818,9,610,4.4,559,535.25
23,1053,1016,18,532,4.1,848,535.25
15,343,242,55,21,4.0,507,535.25
23,908,503,55,767,4.0,1503,535.25
75,1363,242,110,505,0.0,0,474.5
23,1600,959,77,184,0.0,0,474.5
75,777,1046,9,237,3.4,6,535.25
75,1212,749,78,566,3.3,17,535.25
85,1121,49,39,656,3.8,224,535.25
10,193,242,78,617,4.0,72,535.25
75,1468,724,9,820,3.4,23,535.25
22,342,242,104,790,4.2,251,535.25
39,920,89,78,410,0.0,0,474.5
75,1216,242,9,604,3.6,18,535.25
45,1173,684,50,146,3.6,195,535.25
4,145,49,18,34,4.0,263,535.25
75,514,670,55,379,3.7,261,535.25
15,334,262,108,648,3.9,192,535.25
39,918,465,9,304,4.3,187,535.25
75,1173,1036,50,149,3.8,108,535.25
23,1688,666,55,349,3.5,230,535.25
23,954,636,55,249,4.4,1567,535.25
23,1212,92,55,614,3.8,316,535.25
75,1173,92,41,683,3.2,107,535.25
46,1173,968,18,452,4.2,160,535.25
0,145,448,55,467,3.9,332,872.0
15,354,103,9,304,4.0,277,535.25
39,740,669,9,101,4.2,129,535.25
23,1496,115,96,468,4.2,2462,535.25
51,1597,1031,55,282,3.5,79,535.25
66,1108,1089,96,823,4.2,66,535.25
